3346:17,103,245,542,999,1262,2375,3072,36804,118305
3352:8,17,65,76,302,322,616,654,1119,5160
3353:17,361,398,1099,4592,5142,9421,11644,16624,33952
3360:84,138,226,302,354,654,866,899,1039,12859
3374:17,58,358,542,616,654,698,1511,15148,70145
3376:17,226,239,262,354,780,3374,3423,5767,7211
3383:17,29,70,84,138,354,654,866,32118,103598
3386:776,4212,8442,10682,12253,14336,14750,22790,28120,65669
3411:6,17,431,518,542,564,654,656,9536,119683
3412:17,3206,6921,12039,16258,21113,71593,72467,78657,88275
3413:17,119,774,1205,1744,1987,3233,4268,4513,61736
3416:17,189,1352,1923,2880,4755,6706,10041,12522,12990
3419:15,17,29,32,356,554,616,650,654,750
3421:17,84,650,861,1348,1806,3213,7407,8803,18391
3423:8,17,58,76,302,564,616,650,1023,1382
3426:17,32,58,322,363,486,616,861,902,1511
3428:8,17,58,65,285,302,542,650,1196,4414
3429:6,76,84,162,289,301,302,354,650,654
3431:17,76,683,866,1730,2139,3225,47290,80576,88768
3432:17,58,302,361,564,616,650,654,866,88261
3450:17,76,698,986,1023,1913,2265,9662,21028,31633
3453:168,463,661,2103,2642,10267,19712,34138,85374,101987
3475:17,616,1048,2030,3461,7990,12056,44807,54135,88471
3478:6,15,70,84,289,301,322,518,650,736
3479:378,470,650,726,1039,2031,5706,72699,84706,105999
3480:17,289,301,302,322,486,650,654,8016,19405
3490:6,17,84,162,289,301,354,495,542,1217
3500:8,58,65,356,542,616,6793,8868,16811,20765
3514:6,84,285,301,302,354,616,650,1550,3915
3529:17,76,669,866,17841,19528,48823,50871,52545,55387
3546:8,17,58,76,273,302,591,650,654,861
3547:76,289,301,302,322,354,616,654,1102,4942
3551:17,76,81,168,226,669,866,3603,47764,95106
3557:135,168,661,719,984,1400,2103,2642,8733,8860
3572:17,76,138,238,901,1069,3360,29630,31775,54245
3579:6,8,17,29,58,138,301,354,736,1762
3580:17,76,226,500,641,780,2241,3137,3423,12586
3593:17,29,76,84,97,116,224,616,654,703
3599:17,40,76,81,698,2139,5663,13845,77264,98677
3609:17,84,116,301,302,354,361,650,1462,43242
3610:17,76,138,301,354,736,1023,1102,26076,45892
3613:17,901,986,2064,2139,2512,2630,3214,7037,8770
3628:17,76,302,327,542,616,650,654,3879,4223
3656:17,29,65,542,616,654,891,2816,7578,13599
3657:6,17,58,84,138,354,427,616,1102,8232
3663:58,65,356,573,749,1102,5214,5567,9931,18867
3674:6,15,58,84,542,861,1558,2317,4414,23243
3684:568,2414,3460,6901,9877,10236,10806,17990,18102,51071
3685:17,40,70,76,81,500,2139,5097,6559,10039
3686:81,2675,9216,11777,14635,15499,25230,72509,92934,107761
3692:8,17,285,289,302,322,616,650,654,13526
3694:8,17,76,302,409,616,650,902,1287,13901
3701:8,58,301,302,354,518,654,1039,1762,5848
3702:8,17,76,302,518,564,654,901,13918,33064
3717:15,17,58,61,76,84,542,564,654,1023
3721:58,76,84,138,162,301,616,650,654,837
3728:17,76,1069,16995,19829,53016,53818,56414,74038,79096
3735:6,8,15,29,101,162,262,1217,1405,18867
3736:70,84,138,302,327,650,654,1187,8276,11626
3737:58,84,93,302,354,361,616,650,654,866
3751:8,15,17,29,76,84,616,650,654,736
3752:17,29,58,70,84,302,354,361,616,1089
3800:61,322,542,654,803,1039,1102,1403,1405,54155
3811:76,3034,4040,8772,10981,13341,15545,36815,54909,75251
3820:17,58,285,301,322,354,518,616,1762,3234
3840:8,58,116,138,301,354,616,654,866,1102
3846:162,322,673,1102,1168,1567,3563,4174,5420,10279
3849:6,8,58,70,138,179,518,650,736,866
3850:29,58,138,354,518,654,736,749,866,1762
3857:8,58,239,302,354,395,654,866,1102,2030
3859:6,15,17,58,296,518,564,616,5361,9142
3862:17,65,302,542,787,891,944,1109,7334,7622
3888:13,17,709,1340,3137,5122,7622,7630,13016,15535
3911:17,302,616,3101,5896,17662,18159,19884,29333,34356
3921:81,780,986,1749,1884,2204,7211,8538,15289,63922
3929:40,58,70,236,302,361,650,698,736,6249
3930:15,17,29,245,296,518,616,654,2548,14793
3934:17,226,5554,6823,7223,10541,17084,31149,33373,38291
3947:58,70,84,302,354,518,650,654,736,1023
3950:84,138,162,285,289,301,302,564,654,861
3962:6,15,17,285,302,564,1196,1511,9931,63389
3974:76,2303,2367,4682,7008,15928,38716,50605,65481,103304
3975:6,17,58,138,542,564,650,1217,1243,4173
3988:81,500,780,827,986,1888,2967,4194,7211,11243
4001:17,76,669,866,4259,81902,81930,81941,81953,81997
4006:17,58,146,245,302,353,616,654,2200,58859
4007:17,76,81,140,226,986,2852,3177,66018,71698
4008:17,84,138,226,302,354,654,866,1462,2583
4009:17,542,616,656,1119,1405,1954,2239,30578,46276
4028:81,1888,3374,3423,8283,8511,8667,13544,16680,17784
4031:17,219,245,363,656,698,1188,8930,27642,73508
4035:17,866,974,1827,2403,2816,3207,4481,9045,16496
4053:15,17,32,295,486,616,736,902,10323,44073
4064:6,15,289,302,542,650,654,861,2293,14003
4067:8,15,17,58,542,650,654,861,1196,53322
4068:17,84,302,508,616,3141,3304,3531,4745,10985
4069:15,138,162,289,322,354,518,650,709,1102
4075:17,76,669,866,2617,61183,68382,68419,70486,95901
4076:17,76,1272,12218,25271,30861,46579,57604,58448,87178
4084:15,17,29,162,289,510,650,654,861,3250
4091:6,15,17,162,322,354,518,542,750,1102
4098:289,322,1681,2252,3563,3900,4113,9862,20861,37149
4103:58,76,84,301,302,354,616,654,866,4541
4104:8,76,84,285,301,302,616,650,654,736
4124:4,5557,7994,10832,11255,12779,36424,37828,54300,69251
4132:15,17,61,245,402,542,616,787,1511,5465
4134:17,202,866,12084,15627,33176,39380,40528,44239,64738
4138:17,70,124,138,780,891,947,1023,1119,17220
4140:76,168,463,719,801,1326,1528,2337,6097,61502
4149:17,76,81,669,866,31952,66874,86355,107075,120546
4158:168,463,719,877,984,1460,3177,5214,5480,8860
4164:17,61,302,354,947,1119,1403,1631,2162,32162
4167:17,84,302,508,654,1606,4364,8968,12776,36331
4171:17,76,736,931,1102,1119,9067,9289,19302,93552
4177:11,17,518,542,616,675,1362,1979,5484,17612
4179:6,17,58,84,138,302,354,568,2816,7700
4184:70,84,199,289,301,322,354,616,650,1102
4190:17,591,3471,3728,7409,20154,20194,28515,44314,47656
4209:17,361,866,1164,3361,14500,29969,38904,42075,45182
4210:17,58,61,101,322,486,690,902,16491,19984
4211:17,866,4600,23435,28789,37809,43926,43956,88132,91309
4213:15,138,289,302,654,861,902,1102,8868,29552
4223:17,76,81,669,866,2092,81953,81965,81967,91526
4237:76,301,302,354,518,654,699,736,1762,24057
4242:15,17,32,302,518,542,559,564,650,1140
4248:17,375,2048,5145,23435,25889,37809,43956,83762,86884
4249:17,168,226,297,564,719,984,1326,3698,12254
4265:8,17,58,239,302,616,654,866,1949,49643
4269:17,29,58,84,354,564,616,650,1196,18867
4273:70,76,84,301,302,361,654,866,1462,1730
4275:8,17,29,58,76,84,138,354,616,654
4277:8,17,29,58,162,354,542,654,4756,8276
4281:6,17,58,162,285,322,650,861,901,10930
4301:15,17,116,289,301,354,518,654,1023,1451
4303:17,32,58,84,518,616,650,1086,1578,1684
4304:15,65,70,84,138,239,285,301,302,650
4344:6,15,17,58,364,542,650,654,861,5465
4353:8,17,302,327,787,1023,1077,3039,49643,86355
4357:8,17,32,327,508,564,616,650,9309,12090
4365:168,574,801,2103,2259,3211,4394,8860,9375,14593
4371:17,398,571,931,2419,4592,10066,11625,60334,79410
4372:65,70,76,81,302,354,616,1023,5767,42352
4399:17,58,84,138,518,616,2292,3354,5604,18239
4400:15,17,58,554,650,656,2266,3249,27293,40390
4407:6,8,29,58,76,84,301,354,616,650
4424:12222,14602,19251,40543,46978,56364,76002,88527,94694,106150
4426:986,4455,9575,12906,22421,29047,35703,95591,99392,106018
4436:17,238,245,736,1023,1065,1951,2583,3704,11670
4453:81,4273,7024,11840,18269,26749,28577,33420,50931,56396
4457:8,15,17,32,61,103,245,542,1057,74358
4458:17,65,364,542,616,4456,10986,18708,31603,70030
4466:6,17,84,119,138,289,301,650,1102,24949
4469:17,29,61,162,454,542,554,559,650,654
4482:6,17,32,58,138,162,356,564,861,2068
4507:58,84,301,302,322,354,518,654,1102,5998
4514:17,29,76,245,866,6901,9095,20416,24467,88492
4517:6,58,302,354,518,564,616,650,866,1102
4519:17,302,359,1239,3223,6130,9246,18722,108201,112667
4522:1528,3522,4671,16610,26509,29201,40840,69027,69978,94778
4530:6,8,17,58,564,650,709,11142,49372,121944
4537:8,17,186,302,616,654,7649,16097,22713,64973
4543:17,40,76,262,354,500,546,866,1039,2139
4562:8,17,70,138,327,564,616,650,736,5567
4578:6,17,29,84,225,289,354,591,650,1348
4588:17,58,76,84,301,302,354,616,650,6752
4618:17,119,245,441,1410,1965,3017,4268,40513,41880
4633:508,8977,16487,19155,21206,32111,64503,69282,82785,100082
4637:986,3926,8764,27704,35703,55557,75969,99392,106018,112559
4640:6,15,29,58,84,119,138,354,650,709
4641:189,1527,2880,3107,5624,6266,6434,6713,7880,12990
4642:8,61,76,301,354,654,749,1102,4133,59623
4651:17,58,190,302,650,654,726,859,1140,1403
4665:8,58,84,138,301,616,650,654,749,1348
4666:17,669,866,4479,5526,27633,28605,85096,87614,103506
4682:76,698,2600,2784,10937,16951,31813,35798,82008,95041
4687:6,29,58,84,302,354,395,616,726,837
4692:8,58,84,285,301,302,650,654,866,1102
4696:17,76,669,866,46963,46979,46995,47091,58621,93242
4702:3509,13617,34813,46398,54777,57842,72788,83972,90859,105771
4730:58,84,301,302,354,356,650,654,736,1462
4736:70,76,84,224,302,354,654,866,1187,14940
4745:15,17,84,289,301,302,518,542,564,1558
4749:8,17,354,496,508,564,616,5928,17123,31277
4751:81,367,2967,3477,8167,12332,14841,25910,26480,31879
4760:17,76,361,866,2848,6387,26966,29419,31633,40263
4762:6,15,17,61,302,542,616,650,736,1578
4767:17,564,4575,12332,22002,25910,25957,31879,47291,49890
4774:58,116,138,301,354,518,616,650,709,736
4779:17,94,116,273,366,378,813,1382,18056,41673
4788:58,285,301,302,518,650,654,866,1102,69079
4789:17,76,669,866,4616,11822,76594,81908,81965,81997
4794:58,182,322,378,650,3018,27781,45041,51837,84706
4796:17,76,866,4622,8454,10404,10503,14508,24811,27291
4797:65,402,518,755,1102,3304,4173,6030,8276,15141
4802:58,70,84,301,302,354,654,736,1187,13221
4816:17,302,4032,4042,8232,13250,15304,23243,47934,84801
4831:8,29,58,76,84,138,354,616,654,1102
4834:17,70,103,245,364,518,542,559,787,1389
4852:2367,4589,5975,14814,16438,38716,50605,65481,81362,103304
4863:15,17,61,84,364,650,2018,2200,4133,21650
4870:17,138,239,302,361,616,650,837,861,15583
4875:29,58,76,84,301,354,616,654,5214,5237
4889:8,70,302,654,786,866,1102,1155,1187,18867
4894:17,40,76,698,826,866,1730,3131,4880,5214
4898:17,669,866,7874,12536,13404,22957,36251,91124,103291
4910:29,58,84,185,301,302,354,616,654,866
4919:15,17,94,138,301,518,559,654,1190,19340
4926:84,301,302,650,654,787,1168,54290,73168,98975
4934:17,157,1352,1527,1712,2548,2880,4459,10041,27070
4935:106,1099,1410,1521,2983,4187,4364,14003,71772,122982
4944:17,76,81,302,378,564,14195,21380,30117,48634
4946:17,70,76,327,363,1359,6439,15478,38325,45795
4949:17,40,508,654,2140,3037,8454,9354,15403,45199
4951:17,76,81,653,1205,2917,3643,4991,19228,44666
4956:17,29,76,226,650,654,866,5097,10039,18867
4961:17,76,81,840,5812,6453,12652,30143,76656,116932
4984:17,244,302,616,866,1318,2665,4826,11108,25826
4986:17,29,70,76,138,354,616,654,1023,58917
4991:17,76,669,866,17841,19528,48823,50871,52545,55387
4992:17,32,302,322,363,364,542,787,1348,1614
4998:6,17,58,84,162,302,354,591,650,8016
5001:17,58,76,84,224,354,518,616,650,7973
5002:17,247,302,6503,9216,13889,17185,26849,71589,74954
5006:17,58,76,117,302,356,449,654,1535,1549
5007:13,17,441,1405,2548,2715,3153,3862,4696,5117
5011:17,698,802,1063,1066,3548,16462,34773,115725,117347
5015:8,15,17,58,353,616,774,1744,2030,4268
5018:29,58,138,322,354,518,616,650,654,1102
5031:58,76,84,301,302,354,518,654,861,2097
5039:1002,4989,9661,16036,18783,24838,31492,36263,52565,88469
5040:15,17,65,301,322,518,542,787,1405,1930
5047:17,32,542,616,1511,2733,4107,4958,9691,10022
5048:17,76,302,500,616,650,6491,10121,13069,18239
5079:6,15,58,76,84,138,301,354,616,645
5086:17,40,70,76,262,367,500,866,2139,22002
5088:8,17,76,302,500,554,564,616,650,54055
5089:17,58,76,116,224,302,616,650,654,7361
5090:17,302,654,4952,13408,18214,30472,41570,91608,117859
5097:8,17,76,302,508,616,1644,6908,38828,66431
5107:17,285,358,636,787,902,1217,4899,55527,70518
5108:17,70,76,81,866,2139,2292,4852,5812,17403
5119:76,84,302,518,616,650,902,1196,4027,8276
5120:17,361,616,698,866,2283,4277,7194,24765,74999
5129:168,719,827,984,2103,3092,5480,5557,37771,44666
5147:6,8,29,58,84,138,301,650,654,861
5148:17,76,669,866,4409,6856,7408,8322,16965,17841
5176:17,101,285,301,322,363,542,650,654,2674
5180:17,70,76,167,302,361,866,2675,12218,21631
5188:17,76,441,1527,1991,2880,3107,4755,7006,120956
5202:17,76,669,866,1876,81883,81965,81967,83741,120972
5207:17,84,518,736,7318,11720,14193,24026,28035,58113
5208:6,17,84,138,289,301,354,610,1102,1476
5214:17,70,76,302,327,518,947,1987,27509,49469
5217:15,17,32,58,76,302,616,650,654,3632
5247:17,58,542,616,1196,1217,1511,2776,3101,3231
5271:704,1525,2902,2967,26966,30317,32768,36535,49277,56922
5276:17,193,224,5315,7573,24981,36752,39157,58142,73638
5279:6,8,17,58,302,518,650,736,1462,18391
5288:8,65,76,119,302,508,616,650,654,3233
5294:17,124,245,891,947,1958,13709,15242,31801,61716
5299:6,15,58,296,322,449,616,650,654,3297
5300:17,285,358,749,2557,2876,4422,5582,11025,44923
5306:15,17,58,76,302,518,564,616,654,3638
5307:17,76,81,224,302,669,866,81965,81967,82444
5309:17,32,48,245,1050,1382,4420,6733,10384,89092
5323:17,76,236,650,724,866,1764,12986,57530,70927
5325:17,76,669,866,16073,62270,96445,99343,100151,101403
5329:17,70,947,1119,2935,4420,19871,25662,26312,57841
5335:8,58,138,301,302,354,518,654,866,1102
5358:8,17,65,76,302,616,873,889,6793,26062
5361:15,17,29,58,322,518,1476,2065,2338,6030
5364:7450,9323,10305,12779,21442,24655,41249,49507,56900,77278
5378:8,15,289,302,354,518,650,5315,9629,11644
5385:8,58,138,301,736,915,1339,2917,3675,9617
5387:6,17,84,138,285,322,354,650,861,3234
5397:29,76,84,289,301,354,616,650,866,1102
5398:17,58,182,302,518,616,654,866,8213,14910
5403:6,29,58,84,354,394,650,654,2064,18867
5425:8,17,32,285,301,322,542,554,650,654
5433:29,76,84,101,138,224,354,518,654,866
5434:17,70,76,81,226,654,1133,2967,5311,95233
5435:6,17,29,58,138,354,654,736,1086,1102
5436:8,70,116,138,302,354,654,899,1102,2058
5438:301,302,354,518,542,616,654,1102,4032,4205
5449:17,76,81,2139,3137,5663,11754,27264,46806,114065
5455:17,58,61,508,518,564,650,861,1039,2294
5456:8,17,76,296,302,518,616,1405,2193,22424
5458:17,245,302,441,616,1002,1205,1886,4444,12094
5462:65,70,84,301,302,354,518,654,899,20286
5472:1749,2241,3423,3498,5767,13544,14424,16286,22597,43684
5474:8,58,84,302,542,1039,1196,1405,5465,96629
5477:149,564,670,1397,2694,2757,4889,5975,32441,95313
5478:17,40,302,827,2153,2492,7024,10451,17121,89513
5479:17,76,81,327,508,616,2200,5142,7312,18452
5480:6,8,58,84,138,301,354,616,650,3234
5499:140,1749,2616,3718,3939,6108,7211,8283,15380,37567
5500:17,669,866,3578,51176,54464,63192,84530,90787,112645
5502:17,273,302,518,654,866,1591,7905,14035,17123
5512:15,17,32,61,124,245,518,564,616,1511
5527:8,58,76,84,138,302,616,654,866,4123
5529:17,76,81,224,226,302,669,866,52268,94916
5530:8,17,58,61,542,564,650,861,2101,8546
5535:17,138,226,364,564,827,1023,1382,1462,26273
5536:17,70,76,616,654,2852,3409,8011,17990,20178
5542:15,17,119,131,245,327,364,1958,2200,19670
5551:58,84,301,302,354,361,654,866,22507,22856
5562:6,17,29,58,84,301,302,354,616,944
5580:15,32,58,61,84,301,302,322,518,654
5584:17,669,866,5486,12968,24065,31356,45263,88472,112296
5601:8,15,17,58,76,84,138,296,302,542
5611:58,76,84,224,302,564,616,654,5947,51975
5632:15,17,58,162,302,518,542,564,1196,1217
5640:17,76,654,698,1069,1970,2139,7153,10617,51733
5644:17,1397,2510,4889,5975,8772,14268,15292,43652,71789
5645:17,76,138,301,302,616,654,866,901,11484
5656:6,15,58,301,302,354,518,654,736,1102
5666:49,236,564,1912,4203,10014,11621,11724,16374,19536
5683:463,661,719,984,1013,1528,2318,7180,8860,30991
5691:17,76,669,866,19912,81941,81953,81965,81967,114333
5696:6,8,15,17,61,301,354,542,2292,39881
5702:6,84,97,138,239,301,354,616,650,1102
5707:189,1352,1712,2880,3107,6266,8225,12990,21771,30257
5717:709,3862,10175,10722,12861,17486,29922,31626,70536,82704
5718:17,70,84,301,302,361,654,1187,5702,5987
5721:8,17,58,84,302,616,654,9708,17692,40841
5722:6,8,15,17,58,224,302,542,1217,13576
5741:6,8,58,76,278,616,650,736,829,1462
5765:8,17,58,542,591,650,654,861,902,39997
5766:17,76,6906,8226,9095,15419,16964,20416,42870,45123
5780:15,17,58,84,302,327,542,564,709,861
5784:17,32,76,289,302,542,554,616,650,902
5788:17,719,866,1730,3591,18709,28577,41373,47847,74483
5798:8,17,616,891,899,902,6257,9077,10427,97546
5803:6,8,29,65,70,76,138,285,289,1102
5817:17,58,84,616,650,749,1102,3628,16155,78895
5822:17,197,465,616,840,6126,19442,63347,68648,72545
5834:17,302,354,564,616,650,2937,3429,5702,5708
5858:135,168,719,984,1230,2103,7711,8860,14226,28541
5863:815,1077,3578,3915,4671,7468,9435,11855,12861,14259
5864:17,70,116,289,361,616,650,709,1382,1544
5865:2406,10147,13782,14109,14237,16697,23832,28888,39682,48712
5866:17,76,81,168,226,731,1460,1555,34593,35229
5876:8,185,245,2200,2360,2838,3618,6812,24738,55817
5884:15,17,285,398,542,554,616,855,1196,19197
5890:15,17,285,301,302,322,650,654,7610,108488
5891:17,76,81,224,302,669,866,22079,45084,46148
5892:17,76,175,669,866,5834,53385,58422,59623,117452
5894:8,17,76,226,574,749,1326,2155,2513,5403
5896:17,1765,5403,6779,10417,14113,16149,77711,118550,119275
5904:17,873,1277,2265,5117,5843,11152,78504,91431,92712
5905:17,58,76,84,302,518,616,654,1102,4753
5922:8,58,76,138,301,302,654,866,1102,58486
5923:17,84,518,542,616,650,736,1196,10930,18435
5943:6,17,32,162,285,302,322,495,654,15444
5947:17,76,518,9099,10860,13683,20261,22192,25363,39419
5956:8,15,58,564,650,654,709,902,1109,5567
5964:6,17,61,62,356,616,19589,46081,48703,108643
5978:17,2857,4146,6117,6545,6901,26915,54555,69474,76692
5990:8,17,245,378,616,999,1887,4741,4851,87258
5994:17,76,81,224,669,866,15777,19135,63574,64804
6001:76,168,661,719,984,2103,2833,8860,9629,22333
6002:17,76,302,356,616,654,837,866,30357,92724
6013:8,17,167,650,866,5956,12236,18293,33390,44423
6018:17,119,131,146,302,354,364,486,1023,8445
6020:538,698,9323,14890,21640,23051,23230,24655,56900,78440
6027:6,245,356,554,656,10560,19421,24259,33060,75427
6031:6673,6974,8074,9313,14642,21816,30720,66780,80208,94222
6062:17,65,81,899,908,1276,1851,13785,31773,62980
6067:17,138,224,226,302,354,1187,12710,23123,74880
6073:6,17,29,58,76,84,138,354,616,650
6076:8,17,58,65,486,542,564,591,650,1196
6078:247,3672,7397,9289,10492,10842,13889,17185,19871,24608
6083:17,616,2055,2338,2548,5111,10230,12063,19611,28124
6093:8,29,70,138,301,361,654,736,1187,1762
6109:8,17,76,84,302,616,650,654,1359,6243
6110:17,40,76,81,262,302,441,2139,6207,66073
6118:15,29,70,76,84,245,301,500,654,1023
6128:6,84,138,289,301,354,650,736,866,1102
6135:76,149,226,1790,1991,2318,5184,57940,87614,120772
6137:6,8,58,138,302,354,518,736,866,1762
6139:8,17,58,302,354,518,616,654,1102,4249
6140:17,58,76,302,409,542,616,650,654,974
6145:17,29,1119,1202,2030,13186,17424,28140,32044,113497
6146:17,76,669,866,5605,8435,10525,82145,96975,97399
6155:8,76,245,710,1410,1744,6142,14955,16036,27119
6161:17,1905,2447,3367,3409,4126,6491,11623,14964,37507
6162:17,285,289,301,322,518,542,650,654,9943
6164:140,226,262,986,1749,1888,3423,7211,14424,101073
6179:603,4040,7268,10981,17908,18920,20673,73457,96796,119096
6186:15,17,101,402,518,542,554,650,654,81965
6192:17,138,226,354,508,528,564,6733,8167,18867
6202:17,302,361,429,564,650,654,866,2139,12090
6205:17,70,138,254,301,302,354,358,546,650
6207:8,58,84,239,302,354,616,654,866,39546
6210:17,138,301,354,518,564,736,1102,1187,1462
6219:17,1352,1527,2880,3107,4755,5624,6434,7859,10041
6228:6,58,76,84,224,302,354,542,709,18355
6270:8,17,302,2280,19132,22192,39752,70197,79129,89106
6271:6,58,84,285,354,495,654,726,2200,3234
6274:17,76,81,224,302,669,866,2092,2139,37186
6283:8,58,76,84,224,285,302,354,616,654
6290:17,616,654,1180,2232,3191,5634,7471,18315,78958
6292:17,76,245,866,2548,13502,19337,26267,39731,53788
6298:17,32,65,394,616,4032,5045,10985,61736,73007
6301:6,17,70,84,285,289,495,616,650,901
6312:17,76,81,224,302,669,866,6290,60221,112503
6331:226,731,780,986,1888,2301,3423,5860,8511,22597
6336:17,65,189,902,947,1023,1187,1352,2880,3107
6338:302,398,650,654,1102,1749,3374,3423,5048,22597
6345:8,58,76,245,353,542,616,650,999,10985
6351:17,76,385,1913,5726,6387,25216,31633,33223,35268
